src,dst,amount,timestamp,shared_device
321,1389,1474.64,188158,0
322,1975,1091.35,188316,0
322,1718,158.22,188456,0
322,2996,1035.28,188560,0
323,2320,1468.08,188685,0
323,2638,8060.63,189020,0
323,429,6732.32,189150,0
323,1878,1102.49,189516,0
323,2457,2322.04,189901,0
324,1658,587.55,190155,0
324,70,2690.17,190358,0
325,2624,799.01,190549,0
325,1876,2958.62,190709,0
325,1022,3733.72,190891,0
326,1997,1602.56,191106,0
327,330,432.42,191283,0
327,980,5455.67,191342,0
327,1069,264.38,191457,0
327,613,578.74,191557,0
328,2019,1698.41,191612,0
328,157,1968.29,191692,0
328,845,3553.49,191984,0
329,1426,2279.01,192192,0
329,2524,291.95,192343,0
330,1358,370.47,192344,0
330,656,1818.01,192350,0
330,1820,3972.58,192589,0
330,893,642.25,192820,0
331,163,2023.02,193069,0
331,2914,2859.81,193424,0
332,193,330.46,193564,0
332,2915,917.5,193678,0
333,1034,10801.6,194049,0
333,1678,242.87,194157,0
333,2607,369.99,194227,0
333,907,3037.56,194473,0
333,998,558.55,194738,0
334,1704,1090.33,194877,0
334,186,2270.57,195222,0
334,2636,1040.07,195265,0
334,581,540.37,195657,0
335,2551,4007.62,195875,0
335,2168,898.14,196029,0
336,2851,171.4,196405,0
336,1344,2047.13,196650,0
336,2148,2695.21,196761,0
336,2997,933.44,196995,0
336,2214,378.74,197092,0
337,1241,1590.44,197282,0
337,102,2764.39,197398,0
337,2743,679.75,197757,0
337,2031,1761.06,197929,0
338,199,2070.22,198101,0
338,1427,2661.62,198282,0
338,172,2144.4,198566,0
339,1880,7396.71,198957,0
339,2613,409.17,198985,0
339,680,532.66,199203,0
339,1311,104.11,199460,0
339,1952,891.2,199811,0
340,1852,2260.32,199933,0
340,2203,508.49,200322,0
340,2306,118.47,200490,0
340,1025,368.46,200658,0
341,2134,1301.29,200883,0
341,323,1678.6,201135,0
341,1537,1110.27,201448,0
341,787,234.85,201777,0
342,2972,732.68,201951,0
343,1333,2080.37,202233,0
343,1772,2562.83,202597,0
343,2199,934.14,202910,0
343,393,1728.83,203208,0
343,2646,1362.34,203325,0
344,135,1050.0,203603,0
344,390,1295.24,203744,0
344,376,345.65,204007,0
345,1085,1589.2,204239,0
345,1745,328.98,204305,0
345,1843,1027.45,204459,0
345,2604,6089.46,204607,0
345,2052,2943.41,204952,0
346,2241,2249.86,205186,0
347,209,1402.87,205221,0
347,2272,614.5,205264,0
347,45,286.21,205330,0
347,1926,1655.5,205630,0
347,585,13216.93,205864,0
348,1773,968.42,205890,0
348,2559,1333.99,205926,0
348,161,777.75,206092,0
348,1998,229.56,206402,0
348,1037,3377.18,206425,0
349,1651,470.7,206681,0
349,2667,1615.66,206723,0
349,2315,1790.71,206813,0
350,2205,909.23,206841,0
350,2921,406.45,207151,0
350,388,1300.29,207503,0
350,294,2792.47,207668,0
350,300,1739.14,208030,0
351,826,908.48,208085,0
352,2296,2064.9,208330,0
352,467,1601.13,208398,0
352,2249,310.72,208550,0
352,2685,883.44,208895,0
353,2689,553.87,208969,0
353,2040,4679.08,208989,0
353,920,741.91,209375,0
353,1085,985.14,209492,0
354,585,2127.28,209550,0
354,998,203.06,209558,0
354,257,3747.39,209580,0
354,2257,1639.78,209718,0
355,1028,149.02,209862,0
355,1409,5010.98,210195,0
355,2793,2801.75,210493,0
355,2464,1087.19,210829,0
356,1581,1577.96,210919,0
356,2943,1968.11,211186,0
357,2171,3393.38,211584,0
357,2614,150.22,211637,0
357,1087,470.61,211983,0
358,2212,1146.18,212371,0
359,2432,156.05,212424,0
359,1388,786.61,212465,0
359,2994,1298.22,212715,0
359,2355,1601.79,212923,0
359,2275,841.9,213187,0
360,1240,574.35,213538,0
360,2280,629.4,213820,0
360,2397,1613.48,213955,0
360,1814,809.22,214257,0
360,2054,789.86,214515,0
361,2148,644.54,214635,0
361,1521,7298.2,214761,0
361,1570,457.09,214925,0
361,1473,405.98,215117,0
362,1098,6709.42,215392,0
362,1360,771.46,215599,0
362,344,4615.89,215915,0
362,521,2119.45,216244,0
363,1002,594.78,216464,0
363,1960,172.95,216818,0
364,1419,405.48,216969,0
364,226,1375.91,217226,0
364,2651,1687.02,217453,0
365,2667,494.25,217803,0
366,2120,14333.03,218117,0
366,300,242.65,218157,0
367,2883,690.5,218258,0
368,2459,1115.16,218446,0
368,1983,1275.82,218687,0
368,2523,1333.13,218964,0
368,1743,636.86,219258,0
369,995,1132.65,219344,0
369,2478,1144.11,219422,0
369,1110,783.58,219653,0
370,1418,2124.46,219715,0
371,1433,3410.22,219891,0
372,62,1965.55,220176,0
373,643,2613.57,220461,0
373,934,244.43,220844,0
374,1165,1616.69,221140,0
374,126,3351.31,221477,0
375,2899,458.34,221606,0
376,1588,36.28,221917,0
376,2541,12225.07,222096,0
376,1605,604.44,222308,0
377,1620,1252.03,222621,0
377,2498,5721.53,222940,0
378,2643,3654.75,223172,0
378,1676,1038.62,223289,0
379,1659,1300.66,223512,0
379,2880,602.33,223750,0
379,1700,830.21,224068,0
379,314,335.67,224415,0
380,28,1874.3,224540,0
380,2105,529.55,224765,0
380,1396,4336.18,225057,0
381,137,10643.01,225181,0
381,2629,1346.62,225190,0
381,1928,1653.04,225286,0
381,748,685.39,225672,0
381,342,2210.64,226006,0
382,2395,943.94,226074,0
382,1781,399.0,226097,0
382,443,7274.78,226405,0
382,1125,1943.79,226666,0
383,1520,725.52,226877,0
383,1366,837.96,227049,0
384,1264,894.02,227442,0
384,1635,1821.95,227641,0
384,225,2879.41,227731,0
384,2004,741.59,227828,0
384,254,639.88,227968,0
385,891,151.61,228182,0
385,1156,2769.37,228454,0
385,1817,1059.28,228543,0
385,2396,263.3,228877,0
386,40,1084.32,229143,0
387,1617,4624.28,229388,0
388,1873,1938.57,229535,0
388,2001,1057.11,229749,0
389,1448,2391.37,230112,0
389,2856,1073.47,230418,0
389,1446,4085.65,230650,0
389,1937,3637.93,230793,0
389,324,388.78,231120,0
390,356,687.25,231342,0
391,1529,210.81,231367,0
392,2561,1309.28,231755,0
392,2943,1309.66,232036,0
392,1964,1121.56,232252,0
392,1139,3329.45,232301,0
393,468,763.42,232594,0
393,2468,1032.92,232648,0
393,1335,2398.31,232691,0
393,2231,1584.69,233039,0
393,1541,7902.16,233266,0
394,1105,3593.53,233275,0
394,145,1125.15,233460,0
394,617,1950.95,233825,0
394,520,5848.7,234154,0
394,1267,1727.68,234324,0
395,16,932.5,234655,0
395,2250,6112.55,234812,0
395,2336,862.89,234986,0
395,2463,461.56,235187,0
396,1635,4301.33,235495,0
397,82,940.54,235511,0
397,789,1859.42,235606,0
398,2638,6047.27,235767,0
398,1904,16490.62,235890,0
398,326,311.23,236085,0
398,2657,421.09,236321,0
398,2219,2685.93,236376,0
399,151,1302.49,236388,0
400,306,859.09,236712,0
401,1072,2354.56,236782,0
401,1960,2020.42,236796,0
401,2666,174.22,237173,0
401,1875,2128.59,237212,0
402,327,2548.72,237485,0
402,1473,3130.36,237512,0
402,724,27123.64,237565,0
403,1123,891.79,237780,0
403,2177,1248.61,237994,0
403,527,2393.57,238215,0
403,2915,257.66,238323,0
404,1287,3719.54,238470,0
404,2647,493.66,238676,0
404,2899,1237.73,238829,0
404,2167,5045.76,239052,0
404,710,1308.05,239217,0
405,1159,1100.7,239309,0
405,395,623.59,239332,0
405,2000,630.32,239403,0
406,198,891.94,239530,0
406,2962,2218.11,239546,0
407,309,933.23,239661,0
408,881,667.92,239996,0
408,2174,2757.96,240095,0
409,486,1371.82,240407,0
409,570,1343.68,240446,0
409,549,275.13,240721,0
409,2602,1039.67,240981,0
410,978,402.03,241061,0
410,2198,908.26,241205,0
410,2450,1654.03,241289,0
410,2754,2218.48,241328,0
411,11,411.83,241331,0
411,804,241.96,241556,0
411,129,3179.47,241668,0
412,2205,288.18,241947,0
412,2543,1805.58,242172,0
412,1955,576.08,242329,0
412,1806,2577.75,242419,0
412,1915,1551.04,242815,0
413,2915,811.04,243204,0
413,1076,810.03,243415,0
413,1114,1889.01,243689,0
414,264,9257.23,243980,0
415,787,285.89,244292,0
416,647,2516.5,244486,0
416,2517,936.08,244675,0
416,143,734.36,244990,0
416,408,331.27,245375,0
417,1494,383.01,245434,0
417,929,867.94,245466,0
417,154,651.49,245582,0
417,1516,459.19,245790,0
417,1265,1806.28,245803,0
418,1994,418.5,245965,0
418,742,289.41,246143,0
418,1600,2429.55,246162,0
418,465,1187.37,246221,0
418,827,82.05,246562,0
419,682,486.68,246736,0
419,464,121.16,247121,0
419,934,364.58,247448,0
420,225,2233.81,247482,0
420,1055,552.41,247817,0
420,289,1364.88,247826,0
421,1279,652.72,247841,0
422,501,3032.13,247944,0
423,715,626.45,248026,0
423,1848,6262.37,248144,0
423,1062,1305.85,248509,0
423,1891,843.66,248839,0
423,2887,4044.08,248884,0
424,2653,543.9,249172,0
424,1348,4684.85,249353,0
424,286,294.82,249416,0
424,735,676.44,249736,0
425,84,8090.66,249764,0
426,1848,823.6,249775,0
426,1781,256.8,250040,0
427,1969,1652.43,250340,0
427,1971,888.18,250618,0
428,1168,252.09,250653,0
428,2269,2289.43,250965,0
429,806,4664.39,251321,0
429,631,5852.85,251663,0
429,2904,7800.99,252026,0
430,394,556.96,252200,0
430,339,3972.27,252586,0
430,2387,577.3,252722,0
430,948,336.98,253011,0
431,2079,6396.41,253039,0
432,106,389.8,253102,0
432,2128,2946.4,253456,0
433,416,1179.18,253733,0
434,1594,5509.59,254085,0
435,1800,8806.2,254237,0
435,2954,4130.4,254480,0
435,1924,801.57,254719,0
436,1735,508.88,254827,0
436,784,80.85,255031,0
436,2240,370.57,255378,0
436,1209,2554.66,255530,0
436,2536,157.38,255714,0
437,1751,256.86,255999,0
438,2713,2578.49,256167,0
438,1000,879.29,256458,0
438,1355,695.25,256499,0
438,278,2561.65,256804,0
438,2640,1908.67,257157,0
439,984,4868.02,257360,0
439,1046,477.53,257415,0
439,1262,904.01,257671,0
440,2833,505.55,257765,0
440,386,589.12,257848,0
440,2607,586.69,257973,0
441,2528,565.88,258323,0
441,852,2708.27,258528,0
441,964,4842.35,258810,0
441,1927,799.64,258983,0
441,2109,2341.92,259284,0
442,2632,814.11,259342,0
443,2759,565.18,259732,0
444,1648,992.43,259883,0
444,409,937.73,260123,0
444,1878,864.64,260308,0
445,64,388.88,260531,0
446,943,5172.84,260785,0
446,320,467.27,261169,0
446,7,668.31,261221,0
446,622,1395.68,261306,0
446,482,839.14,261517,0
447,1462,2769.88,261580,0
447,1561,343.68,261628,0
447,2839,359.82,261979,0
448,1023,624.47,262257,0
449,2347,1683.79,262303,0
449,778,3399.51,262674,0
449,1238,895.47,262729,0
449,240,1593.11,262856,0
450,1780,24388.96,263222,0
451,1164,2907.26,263521,0
451,2606,1926.38,263719,0
451,1520,14356.1,264039,0
451,361,345.64,264364,0
452,459,304.7,264568,0
453,2050,634.95,264686,0
453,27,4847.17,264862,0
453,1092,626.91,264972,0
454,295,626.19,265036,0
454,2208,535.12,265331,0
454,2237,864.36,265348,0
454,1415,2953.55,265570,0
454,2171,8933.03,265883,0
455,2393,1185.87,265929,0
455,1821,1901.24,266122,0
455,1203,7695.77,266221,0
455,186,1030.74,266261,0
455,2294,437.04,266447,0
456,12,663.15,266631,0
456,2202,14250.02,266640,0
456,2921,971.07,266902,0
456,2205,3027.01,267168,0
457,974,855.41,267269,0
457,2543,217.08,267458,0
457,481,174.92,267727,0
458,979,2043.17,267744,0
458,202,490.54,268016,0
458,792,3598.78,268251,0
458,1737,1563.4,268255,0
458,1599,2082.73,268315,0
459,613,484.52,268570,0
459,2255,614.24,268862,0
460,1020,3452.49,269223,0
460,911,3215.17,269311,0
460,631,6949.6,269420,0
460,195,1135.36,269431,0
461,874,6071.88,269554,0
461,250,427.47,269836,0
462,514,698.94,269850,0
462,1345,566.41,270052,0
462,1522,1265.6,270127,0
463,464,1035.3,270334,0
463,2768,742.21,270719,0
464,155,339.99,270943,0
465,882,1671.46,270999,0
465,720,270.59,271152,0
465,2588,1612.14,271386,0
465,1068,7437.76,271736,0
465,838,851.31,271925,0
466,327,2256.71,272302,0
466,354,3241.3,272589,0
467,2287,2532.4,272948,0
467,1866,709.84,273307,0
467,1504,354.32,273565,0
468,1298,2704.64,273940,0
468,684,402.5,274243,0
469,2879,221.98,274622,0
470,1829,1057.88,274725,0
470,719,2081.6,275065,0
470,534,1346.06,275410,0
470,2246,1044.21,275708,0
471,1220,3797.65,275848,0
471,1303,843.61,276009,0
471,921,1335.56,276047,0
471,2410,895.36,276385,0
472,2995,1347.03,276494,0
473,316,1296.8,276694,0
473,1826,1001.35,276980,0
473,235,1133.71,277047,0
473,2597,5552.06,277092,0
473,2193,1087.7,277213,0
474,2554,794.83,277320,0
474,2821,1527.97,277420,0
474,543,564.34,277422,0
475,37,3979.19,277573,0
475,2970,831.93,277853,0
475,600,2335.13,278103,0
475,2728,318.7,278455,0
476,1354,14669.83,278825,0
476,2376,2233.11,279106,0
477,1158,1291.71,279389,0
478,617,856.1,279418,0
478,2245,884.1,279487,0
478,2207,779.37,279612,0
478,1780,6148.07,279864,0
478,1016,626.22,280132,0
479,2754,508.79,280446,0
479,1562,3012.5,280829,0
480,1257,1050.33,280960,0
480,1272,152.52,281015,0
481,2369,4670.09,281020,0
481,2145,2340.59,281167,0
481,764,1290.87,281359,0
481,2154,626.89,281533,0
481,2418,1221.32,281670,0
482,2674,1658.18,281853,0
482,1946,955.55,282050,0
482,2986,255.81,282287,0
483,1058,1365.04,282429,0
483,956,2328.09,282652,0
483,667,3203.19,282961,0
484,577,3292.33,283318,0
485,75,3909.14,283510,0
485,1368,820.19,283560,0
486,702,257.19,283584,0
486,2742,339.87,283633,0
486,1668,350.3,283808,0
487,1302,230.81,284021,0
488,471,710.91,284053,0
488,464,1063.77,284305,0
488,458,5931.28,284555,0
489,1215,966.74,284713,0
489,1574,568.11,284742,0
489,1875,2055.24,284794,0
489,2520,865.87,284922,0
490,751,1088.51,285032,0
491,1733,1739.85,285250,0
492,2561,399.01,285290,0
492,2280,756.43,285656,0
492,632,541.75,285895,0
493,995,347.88,286017,0
493,869,1016.18,286042,0
494,1073,701.49,286117,0
494,1832,1661.82,286124,0
494,1100,951.73,286364,0
494,295,2551.84,286728,0
494,284,1458.56,286873,0
495,851,3694.34,286891,0
495,2653,595.49,287274,0
495,876,866.64,287545,0
495,1240,949.97,287555,0
496,1457,2252.57,287788,0
496,2458,285.91,287810,0
496,803,1034.8,288017,0
496,1077,2046.0,288040,0
496,1426,90.02,288259,0
497,834,5906.14,288377,0
497,1141,1189.79,288402,0
497,2167,1061.68,288440,0
498,2157,4531.94,288778,0
498,1921,1623.76,289043,0
498,2141,978.03,289276,0
499,1666,853.44,289666,0
500,344,1539.11,289888,0
501,953,1185.17,289897,0
501,1991,795.01,290251,0
501,1220,1337.79,290287,0
502,1271,605.98,290422,0
502,2363,1118.4,290581,0
502,2280,1207.2,290658,0
502,2559,417.61,290708,0
502,2039,2488.43,290758,0
503,1974,367.29,290943,0
503,2946,4336.87,290957,0
504,2206,3202.32,291247,0
504,1674,7839.02,291495,0
505,1480,841.54,291861,0
505,363,2469.47,291926,0
505,1854,979.88,292065,0
505,1746,923.17,292458,0
506,1527,576.84,292773,0
506,286,12516.04,292805,0
506,2104,736.72,293037,0
506,2970,6456.16,293118,0
507,2502,274.75,293304,0
507,2985,838.63,293467,0
508,1010,2488.26,293539,0
509,645,855.55,293584,0
509,1796,1701.0,293732,0
510,262,666.35,293862,0
511,1063,688.32,294054,0
511,851,2834.67,294313,0
512,1134,5516.12,294370,0
512,1701,1095.52,294461,0
512,2041,671.69,294820,0
513,2171,3606.61,294864,0
513,2033,731.53,295057,0
514,280,348.52,295431,0
514,2405,707.99,295712,0
515,1825,4994.16,295963,0
515,2384,3367.45,296353,0
516,2273,1736.85,296437,0
517,371,3328.09,296671,0
518,2593,195.01,296912,0
519,1079,278.71,296941,0
519,2338,2156.27,297132,0
519,1581,6536.31,297465,0
520,1309,4818.56,297731,0
520,1982,1853.95,297750,0
520,2959,806.85,298011,0
520,2420,2123.19,298254,0
520,1110,758.08,298554,0
521,1526,1997.85,298690,0
521,1259,1788.1,298794,0
521,1390,696.55,298814,0
522,2099,4369.17,299071,0
522,2168,769.83,299423,0
522,2873,7131.2,299648,0
522,723,1045.58,299753,0
522,1241,270.86,300036,0
523,873,842.18,300376,0
523,1644,3236.81,300665,0
523,1789,507.69,300999,0
524,2129,5094.45,301286,0
524,1140,760.57,301673,0
524,1784,188.27,301893,0
524,2900,574.81,302010,0
524,2946,588.27,302153,0
525,2000,1170.48,302363,0
525,1310,773.96,302602,0
525,1187,1610.71,302958,0
525,1727,5014.59,303103,0
526,881,697.54,303105,0
526,2849,513.38,303387,0
526,1682,2387.34,303615,0
526,81,1555.51,303725,0
526,2466,690.91,304118,0
527,2404,1037.92,304142,0
527,1792,1253.89,304447,0
527,163,964.14,304809,0
527,575,401.2,304871,0
528,2202,735.62,305168,0
528,2598,276.29,305244,0
528,1173,1347.03,305455,0
528,1580,2752.91,305789,0
528,2668,1635.38,306113,0
529,3,652.12,306480,0
529,1719,988.8,306870,0
530,2246,2304.98,307073,0
530,2153,790.18,307226,0
531,80,51.27,307549,0
531,1660,3752.8,307684,0
531,104,7239.74,307716,0
532,1994,1109.23,308075,0
532,1836,400.6,308182,0
533,1367,1084.78,308249,0
533,371,300.38,308571,0
534,663,1270.13,308650,0
534,2779,259.18,309042,0
534,2659,987.91,309426,0
534,783,3493.99,309593,0
535,874,456.76,309682,0
535,1454,674.23,309698,0
535,2939,1237.97,309748,0
536,2671,2428.99,309871,0
536,2569,875.91,310034,0
537,819,383.3,310243,0
537,430,275.44,310622,0
537,36,2811.24,310659,0
537,185,468.62,310925,0
537,208,1202.63,311025,0
538,683,526.83,311072,0
538,1182,1748.0,311174,0
538,2443,2343.81,311509,0
538,1384,393.04,311884,0
539,2268,2175.58,311957,0
539,505,9303.77,312242,0
539,2237,472.25,312471,0
539,2190,865.32,312835,0
540,1852,897.66,312929,0
540,105,3120.76,313252,0
540,1436,411.83,313355,0
540,789,284.67,313674,0
541,1076,270.03,313930,0
541,134,2472.63,314106,0
542,2794,4633.54,314489,0
543,2035,1001.28,314666,0
543,1593,145.03,314942,0
543,187,625.83,315247,0
543,2331,1256.72,315407,0
544,2865,2343.34,315796,0
544,1729,2360.84,316195,0
545,1374,1052.23,316588,0
545,2552,2041.12,316757,0
545,1304,533.6,316983,0
545,2529,104.05,317038,0
545,913,6143.13,317359,0
546,1807,4711.62,317528,0
547,1202,316.8,317753,0
547,2295,3252.28,318042,0
548,2290,340.82,318126,0
548,1056,4648.27,318349,0
549,2997,1920.72,318712,0
550,2566,323.11,318779,0
550,1131,369.5,318848,0
550,427,360.56,319076,0
550,2230,2299.13,319101,0
550,2591,326.02,319268,0
551,1603,2199.99,319334,0
551,1471,804.25,319628,0
551,1391,385.98,319684,0
551,589,1755.75,319687,0
552,1759,2223.95,319837,0
552,2915,225.94,319980,0
552,975,785.34,320378,0
552,2938,256.05,320482,0
552,2765,597.8,320707,0
553,812,1786.84,320904,0
553,1049,489.26,321150,0
553,1578,1241.43,321203,0
553,1427,3694.95,321516,0
554,1044,3987.39,321908,0
554,1122,1335.39,322152,0
554,270,1820.03,322369,0
554,1031,915.57,322511,0
555,1724,1913.25,322751,0
555,2936,482.99,323115,0
555,1541,300.99,323391,0
555,2361,1245.44,323466,0
556,756,8252.45,323552,0
557,1571,1262.81,323757,0
558,2200,6379.73,323834,0
558,315,1848.87,323873,0
558,80,2700.19,323962,0
558,2114,180.23,324268,0
559,1754,550.88,324461,0
559,1093,2050.31,324503,0
559,2344,5318.8,324619,0
559,2863,1700.48,324631,0
560,2960,1371.44,324710,0
560,2101,2867.39,324956,0
560,427,1151.46,325170,0
561,2559,1977.03,325414,0
561,1069,440.4,325434,0
562,2723,3099.96,325736,0
562,2691,2632.64,326089,0
563,628,1051.37,326235,0
563,2270,203.39,326600,0
563,67,2519.54,326837,0
563,1687,1525.97,327204,0
563,1637,3788.43,327542,0
564,694,290.19,327787,0
564,244,1938.75,327807,0
564,1177,910.16,327842,0
564,2269,955.8,327901,0
565,2818,3522.0,327976,0
565,1043,1320.92,328028,0
565,2391,977.75,328359,0
565,2737,1331.96,328610,0
565,531,764.99,329003,0
566,237,2012.82,329163,0
567,1979,741.35,329354,0
567,1368,492.02,329367,0
567,2253,640.23,329396,0
567,629,1117.47,329465,0
568,692,771.7,329577,0
568,1160,13463.33,329706,0
569,1750,1670.73,330053,0
569,517,275.89,330320,0
570,610,888.06,330335,0
570,142,706.42,330662,0
571,499,2021.01,330773,0
571,1627,3674.66,330806,0
571,2904,6645.15,331160,0
571,1047,2566.98,331385,0
572,2705,313.8,331642,0
572,2791,1002.17,331909,0
573,1638,1296.15,332035,0
573,1489,279.44,332329,0
573,854,951.57,332520,0
573,384,1011.42,332553,0
573,1895,672.89,332568,0
574,2090,984.86,332898,0
574,1726,1180.62,333181,0
574,2856,906.67,333314,0
575,1436,590.44,333643,0
575,1716,2230.85,334025,0
575,2310,618.58,334093,0
575,2167,646.18,334456,0
576,893,908.56,334675,0
576,2520,398.61,335058,0
576,2618,2557.37,335440,0
576,1488,2296.05,335657,0
576,131,1180.38,335800,0
577,188,548.23,336110,0
577,617,812.31,336162,0
577,1579,354.88,336526,0
577,2832,723.79,336631,0
578,648,249.85,336986,0
579,1947,2102.2,337293,0
579,2865,1027.06,337361,0
579,1169,913.32,337490,0
579,1365,499.14,337813,0
579,2692,310.23,337819,0
580,1562,3173.32,338110,0
580,2716,556.81,338148,0
580,1766,1605.09,338297,0
580,1725,5805.78,338631,0
581,2632,6889.44,338715,0
582,458,427.44,338758,0
583,848,105.46,338820,0
584,559,664.26,339060,0
584,2977,416.15,339290,0
584,1467,417.46,339549,0
584,2072,991.07,339901,0
585,1277,5850.95,340075,0
586,1072,1179.42,340368,0
586,671,3399.41,340695,0
586,293,720.35,340982,0
587,2212,639.1,341243,0
588,1788,2030.32,341458,0
588,1107,1757.59,341554,0
589,1254,254.43,341668,0
589,309,396.72,341883,0
590,1065,3472.34,342179,0
590,2418,701.05,342195,0
590,2550,3824.0,342336,0
590,340,230.07,342338,0
591,540,737.7,342448,0
592,531,468.28,342590,0
592,1017,903.96,342769,0
592,2965,465.29,342978,0
593,823,1151.64,343083,0
593,1273,592.47,343449,0
593,1065,1291.91,343600,0
594,2371,1048.63,343706,0
594,173,707.08,343757,0
595,561,528.23,344135,0
596,2696,465.86,344506,0
597,2166,676.39,344771,0
597,1506,1079.47,344999,0
598,1714,354.96,345293,0
598,1100,4740.64,345592,0
598,564,4101.22,345840,0
598,1331,4392.8,346120,0
599,178,1169.78,346406,0
599,924,13280.11,346593,0
599,2013,7886.41,346862,0
600,1623,675.2,346979,0
600,177,320.56,347055,0
600,59,2136.8,347331,0
600,2653,1155.59,347639,0
601,2295,2040.02,347931,0
601,516,987.47,348315,0
601,332,131.15,348358,0
601,261,1340.38,348410,0
601,2097,389.84,348670,0
602,1945,2146.27,349060,0
602,634,624.08,349249,0
603,851,1186.9,349252,0
603,163,705.82,349519,0
603,812,4227.3,349639,0
604,2757,456.63,349742,0
604,2047,530.67,350099,0
604,71,378.22,350149,0
604,2626,285.28,350198,0
605,887,1023.08,350572,0
606,1982,710.64,350825,0
607,1950,1343.74,350911,0
607,341,1001.59,351055,0
607,2928,318.74,351269,0
608,2142,1943.83,351607,0
608,2449,2717.85,351771,0
608,54,1116.27,351993,0
608,1963,1318.36,352233,0
608,84,249.3,352632,0
609,115,834.56,353001,0
609,1317,612.44,353329,0
610,1847,2464.6,353537,0
610,2839,684.9,353818,0
611,2994,872.96,353985,0
611,107,817.4,354214,0
611,1798,309.9,354490,0
612,195,258.19,354797,0
612,418,1794.7,354950,0
612,1190,928.34,355116,0
612,967,3128.36,355252,0
613,2054,2328.05,355542,0
613,1526,411.32,355672,0
